Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
QC-001,2,SPARKLING,3.17,6.34,10.75,0.29,18.47,3.62,0.16,19/12/2005,12:07 PM,,
QC-001,Mean,SPARKLING,3.18,6.35,10.74,0.29,18.51,3.63,0.15,19/12/2005,12:07 PM,,
QC-001,Sd,SPARKLING,0.009,0.008,0.013,0.001,0.058,0.009,0.007,19/12/2005,12:07 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.22,6.44,10.84,0.24,18.74,3.71,0.11,19/12/2005,12:08 PM,,
QC-001,2,SPARKLING,3.21,6.45,10.84,0.25,18.98,3.71,0.15,19/12/2005,12:09 PM,,
QC-001,Mean,SPARKLING,3.21,6.45,10.84,0.25,18.86,3.71,0.13,19/12/2005,12:09 PM,,
QC-001,Sd,SPARKLING,0.006,0.005,0.005,0.006,0.169,0.002,0.025,19/12/2005,12:09 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.14,6.48,9,0.31,60.41,2.67,0.06,19/12/2005,12:09 PM,,
QC-001,2,SPARKLING,3.15,6.5,9,0.31,60.59,2.66,0.06,19/12/2005,12:10 PM,,
QC-001,Mean,SPARKLING,3.14,6.49,9,0.31,60.5,2.67,0.06,19/12/2005,12:10 PM,,
QC-001,Sd,SPARKLING,0.002,0.016,0.001,0.004,0.124,0.005,0.001,19/12/2005,12:10 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.3,5.92,11.17,0.25,9.74,2.91,0.15,19/12/2005,12:11 PM,,
QC-001,2,SPARKLING,3.31,5.93,11.17,0.26,9.57,2.95,0.17,19/12/2005,12:11 PM,,
QC-001,Mean,SPARKLING,3.31,5.93,11.17,0.25,9.65,2.93,0.16,19/12/2005,12:11 PM,,
QC-001,Sd,SPARKLING,0.008,0.008,0.005,0.012,0.119,0.024,0.016,19/12/2005,12:11 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.44,6.75,11.83,0.23,13.83,3.45,0.32,19/12/2005,12:12 PM,,
QC-001,2,SPARKLING,3.43,6.75,11.82,0.24,13.75,3.4,0.33,19/12/2005,12:13 PM,,
QC-001,Mean,SPARKLING,3.43,6.75,11.83,0.23,13.79,3.42,0.32,19/12/2005,12:13 PM,,
QC-001,Sd,SPARKLING,0.003,0.003,0.002,0.007,0.054,0.037,0.005,19/12/2005,12:13 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.35,6.38,9.93,0.35,62.44,1.09,0.78,19/12/2005,12:14 PM,,
QC-001,2,SPARKLING,3.38,6.4,9.95,0.34,62.57,1.11,0.72,19/12/2005,12:14 PM,,
QC-001,Mean,SPARKLING,3.36,6.39,9.94,0.34,62.51,1.1,0.75,19/12/2005,12:14 PM,,
QC-001,Sd,SPARKLING,0.017,0.012,0.012,0.005,0.092,0.012,0.039,19/12/2005,12:14 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.38,4.98,8.8,0.3,58.57,3.06,0.14,19/12/2005,12:15 PM,,
QC-001,2,SPARKLING,3.37,4.99,8.78,0.31,58.45,3.08,0.14,19/12/2005,12:16 PM,,
QC-001,Mean,SPARKLING,3.38,4.98,8.79,0.31,58.51,3.07,0.14,19/12/2005,12:16 PM,,
QC-001,Sd,SPARKLING,0.008,0.004,0.016,0.004,0.085,0.013,0.002,19/12/2005,12:16 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.46,6.28,12.03,0.27,10.38,2.18,0.59,19/12/2005,12:17 PM,,
QC-001,2,SPARKLING,3.46,6.28,12.01,0.28,10.18,2.21,0.59,19/12/2005,12:17 PM,,
QC-001,Mean,SPARKLING,3.46,6.28,12.02,0.27,10.28,2.19,0.59,19/12/2005,12:17 PM,,
QC-001,Sd,SPARKLING,0.003,0.001,0.01,0.007,0.139,0.019,0.006,19/12/2005,12:17 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.18,6.33,10.66,0.29,18.55,3.63,0.16,19/12/2005,12:18 PM,,
QC-001,2,SPARKLING,3.17,6.33,10.66,0.3,18.61,3.71,0.15,19/12/2005,12:19 PM,,
QC-001,Mean,SPARKLING,3.17,6.33,10.66,0.29,18.58,3.67,0.15,19/12/2005,12:19 PM,,
QC-001,Sd,SPARKLING,0.006,0.001,0.004,0.002,0.044,0.058,0.01,19/12/2005,12:19 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.22,6.45,10.74,0.26,19.34,3.72,0.12,19/12/2005,12:19 PM,,
QC-001,2,SPARKLING,3.21,6.47,10.73,0.27,19.15,3.72,0.14,19/12/2005,12:20 PM,,
QC-001,Mean,SPARKLING,3.21,6.46,10.74,0.27,19.24,3.72,0.13,19/12/2005,12:20 PM,,
QC-001,Sd,SPARKLING,0.008,0.01,0.008,0.01,0.134,0.007,0.015,19/12/2005,12:20 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.14,6.48,9.02,0.32,60.26,2.65,0.04,19/12/2005,12:21 PM,,
QC-001,2,SPARKLING,3.14,6.47,9.02,0.32,60.9,2.58,0.05,19/12/2005,12:22 PM,,
QC-001,Mean,SPARKLING,3.14,6.48,9.02,0.32,60.58,2.61,0.04,19/12/2005,12:22 PM,,
QC-001,Sd,SPARKLING,0.004,0.004,0.002,0.002,0.449,0.047,0.007,19/12/2005,12:22 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.3,5.91,11.19,0.25,9.46,2.91,0.16,19/12/2005,12:23 PM,,
QC-001,2,SPARKLING,3.32,5.93,11.19,0.26,9.71,2.94,0.16,19/12/2005,12:23 PM,,
QC-001,Mean,SPARKLING,3.31,5.92,11.19,0.26,9.58,2.92,0.16,19/12/2005,12:23 PM,,
QC-001,Sd,SPARKLING,0.017,0.017,0,0.005,0.18,0.023,0.001,19/12/2005,12:23 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.41,6.74,11.73,0.24,13.76,3.4,0.29,19/12/2005,12:24 PM,,
QC-001,2,SPARKLING,3.43,6.75,11.74,0.24,13.86,3.47,0.31,19/12/2005,12:25 PM,,
QC-001,Mean,SPARKLING,3.42,6.74,11.73,0.24,13.81,3.44,0.3,19/12/2005,12:25 PM,,
QC-001,Sd,SPARKLING,0.013,0.008,0.008,0,0.068,0.047,0.015,19/12/2005,12:25 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.35,6.38,9.95,0.36,62.5,1.07,0.72,19/12/2005,12:25 PM,,
QC-001,2,SPARKLING,3.36,6.39,9.92,0.35,62.93,1.14,0.7,19/12/2005,12:26 PM,,
QC-001,Mean,SPARKLING,3.36,6.39,9.94,0.36,62.72,1.1,0.71,19/12/2005,12:26 PM,,
QC-001,Sd,SPARKLING,0.007,0.008,0.021,0.005,0.3,0.05,0.009,19/12/2005,12:26 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.39,5,8.72,0.31,58.9,3.04,0.09,19/12/2005,12:27 PM,,
QC-001,2,SPARKLING,3.38,5.01,8.72,0.31,58.96,3.02,0.14,19/12/2005,12:28 PM,,
QC-001,Mean,SPARKLING,3.39,5,8.72,0.31,58.93,3.03,0.12,19/12/2005,12:28 PM,,
QC-001,Sd,SPARKLING,0.004,0.005,0,0.001,0.038,0.016,0.033,19/12/2005,12:28 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.47,6.28,12.02,0.27,10.26,2.25,0.6,19/12/2005,12:28 PM,,
QC-001,2,SPARKLING,3.45,6.26,12.01,0.28,10,2.23,0.6,19/12/2005,12:29 PM,,
QC-001,Mean,SPARKLING,3.46,6.27,12.01,0.27,10.13,2.24,0.6,19/12/2005,12:29 PM,,
QC-001,Sd,SPARKLING,0.016,0.014,0.012,0.011,0.185,0.01,0.005,19/12/2005,12:29 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.18,6.35,10.66,0.3,18.53,3.69,0.16,19/12/2005,12:30 PM,,
QC-001,2,SPARKLING,3.18,6.34,10.66,0.3,18.44,3.71,0.14,19/12/2005,12:31 PM,,
QC-001,Mean,SPARKLING,3.18,6.35,10.66,0.3,18.48,3.7,0.15,19/12/2005,12:31 PM,,
QC-001,Sd,SPARKLING,0.001,0.011,0.005,0.003,0.062,0.016,0.017,19/12/2005,12:31 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.21,6.44,10.64,0.25,18.93,3.71,0.12,19/12/2005,12:31 PM,,
QC-001,2,SPARKLING,3.2,6.44,10.61,0.27,19.07,3.73,0.1,19/12/2005,12:32 PM,,
QC-001,Mean,SPARKLING,3.21,6.44,10.63,0.26,19,3.72,0.11,19/12/2005,12:32 PM,,
QC-001,Sd,SPARKLING,0.006,0.005,0.019,0.01,0.097,0.009,0.016,19/12/2005,12:32 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.15,6.49,8.83,0.34,61.27,2.59,0.04,19/12/2005,12:33 PM,,
QC-001,2,SPARKLING,3.16,6.51,8.82,0.33,61.05,2.65,0.05,19/12/2005,12:34 PM,,
QC-001,Mean,SPARKLING,3.15,6.5,8.82,0.33,61.16,2.62,0.05,19/12/2005,12:34 PM,,
QC-001,Sd,SPARKLING,0.003,0.011,0.008,0.006,0.159,0.04,0.009,19/12/2005,12:34 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.31,5.9,11.14,0.26,9.81,2.95,0.18,19/12/2005,12:34 PM,,
QC-001,2,SPARKLING,3.31,5.91,11.13,0.26,9.61,2.93,0.17,19/12/2005,12:35 PM,,
QC-001,Mean,SPARKLING,3.31,5.91,11.13,0.26,9.71,2.94,0.17,19/12/2005,12:35 PM,,
QC-001,Sd,SPARKLING,0.001,0.006,0.004,0.002,0.144,0.014,0.007,19/12/2005,12:35 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.43,6.73,11.68,0.25,13.74,3.38,0.32,19/12/2005,12:36 PM,,
QC-001,2,SPARKLING,3.43,6.73,11.69,0.25,14.03,3.47,0.29,19/12/2005,12:37 PM,,
QC-001,Mean,SPARKLING,3.43,6.73,11.68,0.25,13.88,3.43,0.31,19/12/2005,12:37 PM,,
QC-001,Sd,SPARKLING,0.002,0.001,0.004,0.003,0.209,0.062,0.021,19/12/2005,12:37 PM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.35,6.36,9.86,0.34,62.75,1.06,0.71,19/12/2005,12:37 PM,,
QC-001,2,SPARKLING,3.36,6.38,9.87,0.35,63.1,1.13,0.69,19/12/2005,12:38 PM,,
QC-001,Mean,SPARKLING,3.35,6.37,9.87,0.35,62.93,1.09,0.7,19/12/2005,12:38 PM,,
QC-001,Sd,SPARKLING,0.003,0.018,0.004,0.001,0.248,0.047,0.017,19/12/2005,12:38 PM,,
Sample Id,Rep #,Product,PH,TA,ALC,VA,RS,MalicAcid,LacticAcid,Date,Time,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.33,4.89,8.93,0.39,57.96,2.91,0.17,20/12/2005,7:59 AM,,
QC-001,2,SPARKLING,3.32,4.9,8.93,0.4,57.5,2.93,0.19,20/12/2005,8:00 AM,,
QC-001,Mean,SPARKLING,3.33,4.9,8.93,0.39,57.73,2.92,0.18,20/12/2005,8:00 AM,,
QC-001,Sd,SPARKLING,0.008,0.007,0.002,0.012,0.323,0.012,0.016,20/12/2005,8:00 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.4,5.76,12.33,0.42,10.68,2.13,0.61,20/12/2005,8:01 AM,,
QC-001,2,SPARKLING,3.39,5.81,12.32,0.41,10.69,2.09,0.62,20/12/2005,8:01 AM,,
QC-001,Mean,SPARKLING,3.4,5.78,12.32,0.42,10.68,2.11,0.61,20/12/2005,8:01 AM,,
QC-001,Sd,SPARKLING,0.003,0.031,0.007,0.003,0.01,0.026,0.007,20/12/2005,8:01 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.13,6.38,10.92,0.35,18.94,3.56,0.16,20/12/2005,8:02 AM,,
QC-001,2,SPARKLING,3.12,6.41,10.92,0.36,18.98,3.59,0.19,20/12/2005,8:03 AM,,
QC-001,Mean,SPARKLING,3.13,6.4,10.92,0.35,18.96,3.58,0.17,20/12/2005,8:03 AM,,
QC-001,Sd,SPARKLING,0.003,0.021,0.002,0.004,0.027,0.026,0.023,20/12/2005,8:03 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.19,6.28,11.27,0.31,18.41,3.36,0.2,20/12/2005,8:03 AM,,
QC-001,2,SPARKLING,3.17,6.26,11.26,0.29,18.58,3.34,0.17,20/12/2005,8:04 AM,,
QC-001,Mean,SPARKLING,3.18,6.27,11.27,0.3,18.49,3.35,0.18,20/12/2005,8:04 AM,,
QC-001,Sd,SPARKLING,0.01,0.008,0.007,0.013,0.121,0.013,0.016,20/12/2005,8:04 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.08,6.25,9.16,0.52,61.1,2.56,0.08,20/12/2005,8:05 AM,,
QC-001,2,SPARKLING,3.08,6.24,9.15,0.52,60.77,2.59,0.1,20/12/2005,8:06 AM,,
QC-001,Mean,SPARKLING,3.08,6.25,9.16,0.52,60.93,2.57,0.09,20/12/2005,8:06 AM,,
QC-001,Sd,SPARKLING,0.006,0.008,0.005,0.001,0.238,0.019,0.012,20/12/2005,8:06 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.24,5.85,11.46,0.25,10.35,2.83,0.19,20/12/2005,8:06 AM,,
QC-001,2,SPARKLING,3.23,5.89,11.45,0.25,10.32,2.82,0.14,20/12/2005,8:07 AM,,
QC-001,Mean,SPARKLING,3.24,5.87,11.45,0.25,10.34,2.83,0.16,20/12/2005,8:07 AM,,
QC-001,Sd,SPARKLING,0.007,0.032,0.008,0.001,0.025,0.01,0.04,20/12/2005,8:07 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.36,6.47,12.15,0.3,14.29,3.35,0.34,20/12/2005,8:08 AM,,
QC-001,2,SPARKLING,3.37,6.48,12.15,0.31,14.41,3.27,0.32,20/12/2005,8:09 AM,,
QC-001,Mean,SPARKLING,3.37,6.48,12.15,0.3,14.35,3.31,0.33,20/12/2005,8:09 AM,,
QC-001,Sd,SPARKLING,0.007,0.009,0.001,0.003,0.08,0.06,0.01,20/12/2005,8:09 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.3,6.3,10.22,0.45,61.99,0.95,0.77,20/12/2005,8:09 AM,,
QC-001,2,SPARKLING,3.31,6.34,10.23,0.48,61.91,1.03,0.75,20/12/2005,8:10 AM,,
QC-001,Mean,SPARKLING,3.3,6.32,10.23,0.47,61.95,0.99,0.76,20/12/2005,8:10 AM,,
QC-001,Sd,SPARKLING,0.009,0.029,0.01,0.02,0.054,0.06,0.015,20/12/2005,8:10 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.32,5.04,8.93,0.41,58.17,2.92,0.17,20/12/2005,8:11 AM,,
QC-001,2,SPARKLING,3.32,5.06,8.92,0.38,57.66,2.99,0.15,20/12/2005,8:12 AM,,
QC-001,Mean,SPARKLING,3.32,5.05,8.93,0.39,57.92,2.95,0.16,20/12/2005,8:12 AM,,
QC-001,Sd,SPARKLING,0.003,0.015,0.007,0.017,0.361,0.048,0.015,20/12/2005,8:12 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.4,5.93,12.29,0.42,10.8,2.17,0.65,20/12/2005,8:12 AM,,
QC-001,2,SPARKLING,3.4,5.94,12.29,0.41,10.42,2.13,0.64,20/12/2005,8:13 AM,,
QC-001,Mean,SPARKLING,3.4,5.94,12.29,0.42,10.61,2.15,0.64,20/12/2005,8:13 AM,,
QC-001,Sd,SPARKLING,0,0.011,0.002,0.007,0.266,0.024,0.01,20/12/2005,8:13 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.12,6.44,10.88,0.35,19.55,3.54,0.15,20/12/2005,8:14 AM,,
QC-001,2,SPARKLING,3.12,6.48,10.89,0.37,19.84,3.52,0.17,20/12/2005,8:15 AM,,
QC-001,Mean,SPARKLING,3.12,6.46,10.88,0.36,19.69,3.53,0.16,20/12/2005,8:15 AM,,
QC-001,Sd,SPARKLING,0,0.027,0.009,0.014,0.205,0.014,0.018,20/12/2005,8:15 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.18,6.38,11.22,0.29,18.43,3.32,0.16,20/12/2005,8:15 AM,,
QC-001,2,SPARKLING,3.18,6.39,11.23,0.28,18.42,3.34,0.17,20/12/2005,8:16 AM,,
QC-001,Mean,SPARKLING,3.18,6.38,11.23,0.28,18.42,3.33,0.17,20/12/2005,8:16 AM,,
QC-001,Sd,SPARKLING,0,0.01,0.009,0.004,0.004,0.019,0.007,20/12/2005,8:16 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.1,6.37,9.14,0.53,61.18,2.51,0.09,20/12/2005,8:17 AM,,
QC-001,2,SPARKLING,3.09,6.39,9.13,0.51,60.9,2.51,0.08,20/12/2005,8:17 AM,,
QC-001,Mean,SPARKLING,3.09,6.38,9.14,0.52,61.04,2.51,0.08,20/12/2005,8:17 AM,,
QC-001,Sd,SPARKLING,0.006,0.012,0.01,0.015,0.203,0.006,0.004,20/12/2005,8:17 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.25,5.97,11.44,0.24,10.25,2.84,0.16,20/12/2005,8:18 AM,,
QC-001,2,SPARKLING,3.23,5.97,11.44,0.25,10.15,2.84,0.16,20/12/2005,8:19 AM,,
QC-001,Mean,SPARKLING,3.24,5.97,11.44,0.25,10.2,2.84,0.16,20/12/2005,8:19 AM,,
QC-001,Sd,SPARKLING,0.011,0,0.003,0.002,0.072,0,0.002,20/12/2005,8:19 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.36,6.62,12.09,0.3,14.27,3.34,0.32,20/12/2005,8:20 AM,,
QC-001,2,SPARKLING,3.37,6.66,12.1,0.3,14.22,3.39,0.32,20/12/2005,8:20 AM,,
QC-001,Mean,SPARKLING,3.37,6.64,12.09,0.3,14.24,3.37,0.32,20/12/2005,8:20 AM,,
QC-001,Sd,SPARKLING,0.002,0.027,0.008,0.002,0.03,0.031,0.002,20/12/2005,8:20 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.3,6.39,10.18,0.48,62.01,1.04,0.74,20/12/2005,8:21 AM,,
QC-001,2,SPARKLING,3.29,6.42,10.18,0.45,62.42,0.99,0.75,20/12/2005,8:22 AM,,
QC-001,Mean,SPARKLING,3.3,6.41,10.18,0.46,62.21,1.01,0.75,20/12/2005,8:22 AM,,
QC-001,Sd,SPARKLING,0.003,0.014,0,0.022,0.287,0.032,0.005,20/12/2005,8:22 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.32,5.12,8.85,0.38,57.94,2.99,0.15,20/12/2005,8:23 AM,,
QC-001,2,SPARKLING,3.32,5.14,8.86,0.4,57.99,2.97,0.09,20/12/2005,8:23 AM,,
QC-001,Mean,SPARKLING,3.32,5.13,8.85,0.39,57.96,2.98,0.12,20/12/2005,8:23 AM,,
QC-001,Sd,SPARKLING,0.001,0.008,0.006,0.018,0.032,0.016,0.037,20/12/2005,8:23 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.4,6.02,12.24,0.41,10.35,2.13,0.62,20/12/2005,8:24 AM,,
QC-001,2,SPARKLING,3.39,6.05,12.24,0.42,10.66,2.16,0.58,20/12/2005,8:25 AM,,
QC-001,Mean,SPARKLING,3.4,6.03,12.24,0.41,10.51,2.15,0.6,20/12/2005,8:25 AM,,
QC-001,Sd,SPARKLING,0.007,0.019,0.002,0.009,0.217,0.019,0.029,20/12/2005,8:25 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.12,6.61,10.84,0.35,18.78,3.66,0.16,20/12/2005,8:26 AM,,
QC-001,2,SPARKLING,3.13,6.63,10.85,0.35,18.84,3.7,0.13,20/12/2005,8:26 AM,,
QC-001,Mean,SPARKLING,3.12,6.62,10.84,0.35,18.81,3.68,0.14,20/12/2005,8:26 AM,,
QC-001,Sd,SPARKLING,0.005,0.016,0.006,0.006,0.044,0.027,0.018,20/12/2005,8:26 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.16,6.44,11.17,0.29,18.67,3.38,0.18,20/12/2005,8:27 AM,,
QC-001,2,SPARKLING,3.16,6.45,11.18,0.3,18.74,3.39,0.15,20/12/2005,8:28 AM,,
QC-001,Mean,SPARKLING,3.16,6.44,11.17,0.29,18.7,3.39,0.17,20/12/2005,8:28 AM,,
QC-001,Sd,SPARKLING,0.002,0.012,0.008,0.002,0.05,0.011,0.019,20/12/2005,8:28 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.08,6.34,9.09,0.51,61.02,2.45,0.08,20/12/2005,8:29 AM,,
QC-001,2,SPARKLING,3.09,6.36,9.1,0.52,60.93,2.56,0.08,20/12/2005,8:29 AM,,
QC-001,Mean,SPARKLING,3.09,6.35,9.1,0.52,60.97,2.5,0.08,20/12/2005,8:29 AM,,
QC-001,Sd,SPARKLING,0.008,0.012,0.01,0.006,0.064,0.08,0.001,20/12/2005,8:29 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.24,5.99,11.41,0.25,10.43,2.84,0.17,20/12/2005,8:30 AM,,
QC-001,2,SPARKLING,3.25,6,11.42,0.24,10.27,2.87,0.16,20/12/2005,8:31 AM,,
QC-001,Mean,SPARKLING,3.24,6,11.42,0.24,10.35,2.85,0.17,20/12/2005,8:31 AM,,
QC-001,Sd,SPARKLING,0.004,0.009,0.008,0.003,0.113,0.018,0.003,20/12/2005,8:31 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.37,6.68,12.06,0.3,14.36,3.36,0.3,20/12/2005,8:31 AM,,
QC-001,2,SPARKLING,3.38,6.69,12.05,0.3,14.1,3.32,0.29,20/12/2005,8:32 AM,,
QC-001,Mean,SPARKLING,3.37,6.69,12.05,0.3,14.23,3.34,0.3,20/12/2005,8:32 AM,,
QC-001,Sd,SPARKLING,0.002,0.006,0.003,0.002,0.178,0.034,0.011,20/12/2005,8:32 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.3,6.45,10.16,0.48,62.13,1,0.73,20/12/2005,8:33 AM,,
QC-001,2,SPARKLING,3.3,6.44,10.16,0.48,62.25,1.06,0.76,20/12/2005,8:34 AM,,
QC-001,Mean,SPARKLING,3.3,6.45,10.16,0.48,62.19,1.03,0.74,20/12/2005,8:34 AM,,
QC-001,Sd,SPARKLING,0.003,0.007,0.001,0.005,0.084,0.044,0.02,20/12/2005,8:34 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.33,5.16,8.79,0.39,58.16,2.98,0.11,20/12/2005,8:34 AM,,
QC-001,2,SPARKLING,3.32,5.18,8.79,0.4,58.34,2.95,0.12,20/12/2005,8:35 AM,,
QC-001,Mean,SPARKLING,3.32,5.17,8.79,0.39,58.25,2.96,0.11,20/12/2005,8:35 AM,,
QC-001,Sd,SPARKLING,0.004,0.013,0.003,0.008,0.133,0.026,0.006,20/12/2005,8:35 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.39,6.08,12.15,0.42,10.5,2.11,0.62,20/12/2005,8:36 AM,,
QC-001,2,SPARKLING,3.4,6.09,12.15,0.43,10.56,2.15,0.58,20/12/2005,8:37 AM,,
QC-001,Mean,SPARKLING,3.4,6.08,12.15,0.42,10.53,2.13,0.6,20/12/2005,8:37 AM,,
QC-001,Sd,SPARKLING,0.008,0.004,0,0.003,0.041,0.03,0.03,20/12/2005,8:37 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.13,6.67,10.76,0.35,19.05,3.73,0.15,20/12/2005,8:37 AM,,
QC-001,2,SPARKLING,3.12,6.66,10.77,0.35,18.81,3.65,0.16,20/12/2005,8:38 AM,,
QC-001,Mean,SPARKLING,3.13,6.67,10.76,0.35,18.93,3.69,0.15,20/12/2005,8:38 AM,,
QC-001,Sd,SPARKLING,0.008,0.009,0.004,0.004,0.167,0.054,0.007,20/12/2005,8:38 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.18,6.53,11.1,0.29,18.52,3.43,0.16,20/12/2005,8:39 AM,,
QC-001,2,SPARKLING,3.17,6.52,11.09,0.29,18.5,3.41,0.15,20/12/2005,8:40 AM,,
QC-001,Mean,SPARKLING,3.17,6.52,11.09,0.29,18.51,3.42,0.16,20/12/2005,8:40 AM,,
QC-001,Sd,SPARKLING,0.005,0.009,0.007,0.002,0.015,0.019,0.01,20/12/2005,8:40 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.08,6.4,9.06,0.52,61.09,2.53,0.11,20/12/2005,8:40 AM,,
QC-001,2,SPARKLING,3.09,6.43,9.07,0.52,61.05,2.63,0.08,20/12/2005,8:41 AM,,
QC-001,Mean,SPARKLING,3.08,6.41,9.06,0.52,61.07,2.58,0.1,20/12/2005,8:41 AM,,
QC-001,Sd,SPARKLING,0.005,0.024,0.009,0.003,0.029,0.068,0.021,20/12/2005,8:41 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.23,6.01,11.35,0.25,10.51,2.86,0.15,20/12/2005,8:42 AM,,
QC-001,2,SPARKLING,3.23,6.03,11.34,0.23,10.06,2.92,0.16,20/12/2005,8:43 AM,,
QC-001,Mean,SPARKLING,3.23,6.02,11.35,0.24,10.28,2.89,0.15,20/12/2005,8:43 AM,,
QC-001,Sd,SPARKLING,0.002,0.016,0.007,0.013,0.314,0.047,0.008,20/12/2005,8:43 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.37,6.64,12.02,0.3,14.27,3.34,0.29,20/12/2005,8:43 AM,,
QC-001,2,SPARKLING,3.37,6.68,12.01,0.3,14.26,3.3,0.32,20/12/2005,8:44 AM,,
QC-001,Mean,SPARKLING,3.37,6.66,12.01,0.3,14.27,3.32,0.3,20/12/2005,8:44 AM,,
QC-001,Sd,SPARKLING,0.001,0.027,0.011,0.002,0.004,0.029,0.022,20/12/2005,8:44 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.29,6.46,10.11,0.45,61.85,1.03,0.74,20/12/2005,8:45 AM,,
QC-001,2,SPARKLING,3.3,6.48,10.12,0.47,62.08,1.02,0.73,20/12/2005,8:46 AM,,
QC-001,Mean,SPARKLING,3.3,6.47,10.12,0.46,61.97,1.03,0.74,20/12/2005,8:46 AM,,
QC-001,Sd,SPARKLING,0.005,0.014,0.007,0.016,0.163,0.009,0.003,20/12/2005,8:46 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.13,3.84,12.11,-0.01,10.37,2.31,0.88,20/12/2005,8:53 AM,,
QC-001,2,SPARKLING,4.12,3.85,12.1,-0.02,10.32,2.27,0.87,20/12/2005,8:53 AM,,
QC-001,Mean,SPARKLING,4.12,3.85,12.11,-0.01,10.34,2.29,0.87,20/12/2005,8:53 AM,,
QC-001,Sd,SPARKLING,0.003,0.006,0.003,0.001,0.038,0.029,0.003,20/12/2005,8:53 AM,,
Calibration,,,,,,,,,,,,,
